rc_id;rl_id;mr_id;ss_id;rc_orderby;rc_dist
4758427;47584;12;156;27;0.541000
4758428;47584;12;158;28;0.600000
4758429;47584;12;160;29;0.548000
4758430;47584;12;163;30;0.545000
4758431;47584;12;164;31;0.566000
4758432;47584;12;166;32;0.364000
4758433;47584;12;168;33;0.431000
4758434;47584;12;170;34;0.449000
4758435;47584;12;172;35;0.484000
4758436;47584;12;174;36;0.000000
4758501;47585;12;181;1;0.208000
4758502;47585;12;38;2;0.602000
4758503;47585;12;180;3;0.337000
4758504;47585;12;143;4;0.000000
4758601;47586;12;143;1;0.509000
4758602;47586;12;42;2;0.809000
4758603;47586;12;181;3;0.000000
4758701;47587;12;181;1;0.010000
4758702;47587;12;1404;2;0.198000
4758703;47587;12;38;3;0.602000
4758704;47587;12;180;4;0.337000
4758705;47587;12;143;5;0.000000
4758801;47588;12;143;1;0.509000
4758802;47588;12;42;2;0.809000
4758803;47588;12;181;3;0.000000
4766501;47665;115;466;1;0.455000
4766502;47665;115;464;2;0.454000
4766503;47665;115;462;3;0.232000
4766504;47665;115;460;4;0.386000
4766505;47665;115;458;5;0.527000
4766506;47665;115;210;6;1.162000
4766507;47665;115;214;7;0.183000
4766508;47665;115;752;8;0.918000
4766509;47665;115;162;9;0.481000
4766510;47665;115;161;10;0.665000
4766511;47665;115;159;11;0.376000
4766512;47665;115;157;12;0.441000
4766513;47665;115;155;13;0.490000
4766514;47665;115;153;14;0.562000
4766515;47665;115;151;15;0.462000
4766516;47665;115;175;16;0.420000
4766517;47665;115;23;17;0.548000
4766518;47665;115;24;18;0.720000
4766519;47665;115;25;19;0.301000
4766520;47665;115;26;20;0.464000
4766521;47665;115;27;21;1.186000
4766522;47665;115;28;22;0.745000
4766523;47665;115;29;23;0.440000
4766524;47665;115;30;24;0.778000
4766525;47665;115;31;25;0.536000
4766526;47665;115;32;26;1.109000
4766527;47665;115;33;27;0.813000
4766528;47665;115;509;28;0.553000
4766529;47665;115;498;29;0.456000
4766530;47665;115;500;30;0.439000
4766531;47665;115;503;31;0.828000
4766532;47665;115;181;32;0.010000
4766533;47665;115;1404;33;0.198000
4766534;47665;115;38;34;0.602000
4766535;47665;115;180;35;0.337000
4766536;47665;115;143;36;0.000000
4766601;47666;115;143;1;0.509000
4766602;47666;115;42;2;0.688000
4766603;47666;115;204;3;0.385000
4766604;47666;115;504;4;0.462000
4766605;47666;115;502;5;0.594000
4766606;47666;115;499;6;0.358000
4766607;47666;115;46;7;0.977000
4766608;47666;115;47;8;1.127000
4766609;47666;115;79;9;0.570000
4766610;47666;115;48;10;0.772000
4766611;47666;115;49;11;0.439000
4766612;47666;115;50;12;0.869000
4766613;47666;115;51;13;1.087000
4766614;47666;115;52;14;0.452000
4766615;47666;115;53;15;0.522000
4766616;47666;115;54;16;0.573000
4766617;47666;115;55;17;0.457000
4766618;47666;115;148;18;0.250000
4766619;47666;115;149;19;0.436000
4766620;47666;115;150;20;0.579000
4766621;47666;115;152;21;0.459000
4766622;47666;115;154;22;0.344000
4766623;47666;115;156;23;0.541000
4766624;47666;115;158;24;0.600000
4766625;47666;115;160;25;0.706000
4766626;47666;115;473;26;0.840000
4766627;47666;115;207;27;1.179000
4766628;47666;115;209;28;0.521000
4766629;47666;115;457;29;0.351000
4766630;47666;115;459;30;0.231000
4766631;47666;115;461;31;0.419000
4766632;47666;115;463;32;0.649000
4766633;47666;115;466;33;0.000000
4766701;47667;115;466;1;0.455000
4766702;47667;115;464;2;0.454000
4766703;47667;115;462;3;0.232000
4766704;47667;115;460;4;0.386000
4766705;47667;115;458;5;0.527000
4766706;47667;115;210;6;1.162000
4766707;47667;115;214;7;0.183000
4766708;47667;115;752;8;0.918000
4766709;47667;115;162;9;0.481000
4766710;47667;115;161;10;0.665000
4766711;47667;115;159;11;0.376000
4766712;47667;115;157;12;0.441000
4766713;47667;115;155;13;0.490000
4766714;47667;115;153;14;0.391000
4766715;47667;115;491;15;0.583000
4766716;47667;115;493;16;0.777000
4766717;47667;115;189;17;0.421000
4766718;47667;115;187;18;0.316000
4766719;47667;115;185;19;0.000000
4766801;47668;115;185;1;0.525000
4766802;47668;115;184;2;0.314000
4766803;47668;115;186;3;0.572000
4766804;47668;115;188;4;0.805000
4766805;47668;115;494;5;0.531000
4766806;47668;115;492;6;0.254000
4766807;47668;115;152;7;0.459000
4766808;47668;115;154;8;0.344000
4766809;47668;115;156;9;0.541000
4766810;47668;115;158;10;0.600000
4766811;47668;115;160;11;0.706000
4766812;47668;115;473;12;0.840000
4766813;47668;115;207;13;1.179000
4766814;47668;115;209;14;0.521000
4766815;47668;115;457;15;0.351000
4766816;47668;115;459;16;0.231000
4766817;47668;115;461;17;0.419000
4766818;47668;115;463;18;0.649000
4766819;47668;115;466;19;0.000000
4766901;47669;115;562;1;0.971000
4766902;47669;115;28;2;0.745000
4766903;47669;115;29;3;0.440000
4766904;47669;115;30;4;0.778000
4766905;47669;115;31;5;0.536000
4766906;47669;115;32;6;1.109000
4766907;47669;115;33;7;0.813000
4766908;47669;115;509;8;0.553000
4766909;47669;115;498;9;0.456000
4766910;47669;115;500;10;0.439000
4766911;47669;115;503;11;0.828000
4766912;47669;115;181;12;0.010000
4766913;47669;115;1404;13;0.198000
4766914;47669;115;38;14;0.602000
4766915;47669;115;180;15;0.337000
4766916;47669;115;143;16;0.000000
4767001;47670;115;143;1;0.509000
4767002;47670;115;42;2;0.688000
4767003;47670;115;204;3;0.385000
4767004;47670;115;504;4;0.462000
4767005;47670;115;502;5;0.594000
4767006;47670;115;499;6;0.358000
4767007;47670;115;46;7;0.977000
4767008;47670;115;47;8;1.127000
4767009;47670;115;79;9;0.570000
4767010;47670;115;48;10;0.772000
4767011;47670;115;49;11;0.439000
4767012;47670;115;50;12;0.869000
4767013;47670;115;51;13;1.041000
4767014;47670;115;562;14;0.000000
4767101;47671;115;466;1;0.455000
4767102;47671;115;464;2;0.454000
4767103;47671;115;462;3;0.232000
4767104;47671;115;460;4;0.386000
4767105;47671;115;458;5;0.527000
4767106;47671;115;210;6;1.162000
4767107;47671;115;214;7;0.183000
4767108;47671;115;752;8;0.918000
4767109;47671;115;162;9;0.481000
4767110;47671;115;161;10;0.665000
4767111;47671;115;159;11;0.376000
4767112;47671;115;157;12;0.441000
4767113;47671;115;155;13;0.490000
4767114;47671;115;153;14;0.562000
4767115;47671;115;151;15;0.462000
4767116;47671;115;175;16;0.420000
4767117;47671;115;23;17;0.548000
4767118;47671;115;24;18;0.720000
4767119;47671;115;25;19;0.301000
4767120;47671;115;26;20;0.464000
4767121;47671;115;27;21;0.965000
4767122;47671;115;563;22;0.241000
4767123;47671;115;562;23;0.000000
4767201;47672;115;562;1;0.817000
4767202;47672;115;52;2;0.452000
4767203;47672;115;53;3;0.522000
4767204;47672;115;54;4;0.573000
4767205;47672;115;55;5;0.457000
4767206;47672;115;148;6;0.250000
4767207;47672;115;149;7;0.436000
4767208;47672;115;150;8;0.579000
4767209;47672;115;152;9;0.459000
4767210;47672;115;154;10;0.344000
4767211;47672;115;156;11;0.541000
4767212;47672;115;158;12;0.600000
4767213;47672;115;160;13;0.706000
4767214;47672;115;473;14;0.840000
4767215;47672;115;207;15;1.179000
4767216;47672;115;209;16;0.521000
4767217;47672;115;457;17;0.351000
4767218;47672;115;459;18;0.231000
4767219;47672;115;461;19;0.419000
4767220;47672;115;463;20;0.649000
4767221;47672;115;466;21;0.000000
4767301;47673;115;563;1;1.225000
4767302;47673;115;28;2;0.745000
4767303;47673;115;29;3;0.440000
4767304;47673;115;30;4;0.778000
4767305;47673;115;31;5;0.536000
4767306;47673;115;32;6;1.109000
4767307;47673;115;33;7;0.813000
4767308;47673;115;509;8;0.553000
4767309;47673;115;498;9;0.456000
4767310;47673;115;500;10;0.439000
4767311;47673;115;503;11;0.828000
4767312;47673;115;181;12;0.010000
4767313;47673;115;1404;13;0.198000
4767314;47673;115;38;14;0.602000
4767315;47673;115;180;15;0.337000
4767316;47673;115;143;16;0.000000
4767401;47674;115;143;1;0.509000
4767402;47674;115;42;2;0.688000
4767403;47674;115;204;3;0.385000
4767404;47674;115;504;4;0.462000
4767405;47674;115;502;5;0.594000
4767406;47674;115;499;6;0.358000
4767407;47674;115;46;7;0.977000
4767408;47674;115;47;8;1.127000
4767409;47674;115;79;9;0.570000
4767410;47674;115;48;10;0.772000
4767411;47674;115;49;11;0.439000
4767412;47674;115;50;12;0.869000
4767413;47674;115;51;13;0.800000
4767414;47674;115;563;14;0.000000
4767501;47675;115;148;1;0.255000
4767502;47675;115;149;2;0.930000
4767503;47675;115;491;3;1.360000
4767504;47675;115;189;4;0.421000
4767505;47675;115;187;5;0.316000
4767506;47675;115;185;6;0.000000
4767701;47677;115;466;1;0.455000
4767702;47677;115;464;2;0.454000
4767703;47677;115;462;3;0.232000
4767704;47677;115;460;4;0.386000
4767705;47677;115;458;5;0.527000
4767706;47677;115;210;6;1.162000
4767707;47677;115;214;7;0.183000
4767708;47677;115;752;8;0.918000
4767709;47677;115;162;9;0.481000
4767710;47677;115;161;10;0.665000
4767711;47677;115;159;11;0.376000
4767712;47677;115;157;12;0.441000
4767713;47677;115;155;13;0.490000
4767714;47677;115;153;14;0.562000
4767715;47677;115;151;15;0.462000
4767716;47677;115;175;16;0.420000
4767717;47677;115;23;17;0.548000
4767718;47677;115;24;18;0.720000
4767719;47677;115;25;19;0.301000
4767720;47677;115;26;20;0.464000
4767721;47677;115;27;21;1.186000
4767722;47677;115;28;22;0.745000
4767723;47677;115;29;23;0.440000
4767724;47677;115;30;24;0.778000
4767725;47677;115;31;25;0.536000
4767726;47677;115;32;26;1.365000
4767727;47677;115;1837;27;0.000000
4767801;47678;115;1837;1;1.360000
4767802;47678;115;79;2;0.570000
4767803;47678;115;48;3;0.772000
4767804;47678;115;49;4;0.439000
4767805;47678;115;50;5;0.869000
4767806;47678;115;51;6;1.087000
4767807;47678;115;52;7;0.452000
4767808;47678;115;53;8;0.522000
4767809;47678;115;54;9;0.573000
4767810;47678;115;55;10;0.457000
4767811;47678;115;148;11;0.250000
4767812;47678;115;149;12;0.436000
4767813;47678;115;150;13;0.579000
4767814;47678;115;152;14;0.459000
4767815;47678;115;154;15;0.344000
4767816;47678;115;156;16;0.541000
4767817;47678;115;158;17;0.600000
4767818;47678;115;160;18;0.706000
4767819;47678;115;473;19;0.840000
4767820;47678;115;207;20;1.179000
4767821;47678;115;209;21;0.521000
4767822;47678;115;457;22;0.351000
4767823;47678;115;459;23;0.231000
4767824;47678;115;461;24;0.419000
4767825;47678;115;463;25;0.649000
4767826;47678;115;466;26;0.000000
4767901;47679;115;162;1;0.358000
4767902;47679;115;1407;2;0.000000
4768001;47680;115;1407;1;0.481000
4768002;47680;115;162;2;0.000000
4768101;47681;115;1838;1;0.703000
4768102;47681;115;509;2;0.553000
4768103;47681;115;498;3;0.456000
4768104;47681;115;500;4;0.439000
4768105;47681;115;503;5;0.828000
4768106;47681;115;181;6;0.010000
4768107;47681;115;1404;7;0.198000
4768108;47681;115;38;8;0.602000
4768109;47681;115;180;9;0.337000
4768110;47681;115;143;10;0.000000
4768201;47682;115;143;1;0.509000
4768202;47682;115;42;2;0.688000
4768203;47682;115;204;3;0.385000
4768204;47682;115;504;4;0.462000
4768205;47682;115;502;5;0.594000
4768206;47682;115;499;6;0.358000
4768207;47682;115;46;7;0.916000
4768208;47682;115;1838;8;0.000000
4786501;47865;230;1599;1;1.094000
4786502;47865;230;1600;2;0.600000
4786503;47865;230;1601;3;0.386000
4786504;47865;230;1602;4;0.380000
4786505;47865;230;1595;5;0.449000
4786506;47865;230;1593;6;0.464000
4786507;47865;230;1589;7;0.496000
4786508;47865;230;1587;8;1.201000
4786509;47865;230;1585;9;0.627000
4786510;47865;230;1583;10;2.342000
4786511;47865;230;1581;11;0.959000
4786512;47865;230;1579;12;0.676000
4786513;47865;230;1577;13;1.209000
4786514;47865;230;1575;14;0.345000
4786515;47865;230;1573;15;0.847000
4786516;47865;230;1127;16;1.120000
4786517;47865;230;1124;17;0.690000
4786518;47865;230;1122;18;0.576000
4786519;47865;230;252;19;0.999000
4786520;47865;230;973;20;0.459000
4786521;47865;230;979;21;0.347000
4786522;47865;230;256;22;0.471000
4786523;47865;230;257;23;0.392000
4786524;47865;230;258;24;0.499000
4786525;47865;230;259;25;0.547000
4786526;47865;230;978;26;1.490000
4786527;47865;230;261;27;0.612000
4786528;47865;230;262;28;1.389000
4786529;47865;230;263;29;2.008000
4786530;47865;230;264;30;0.896000
4786531;47865;230;1485;31;0.685000
4786532;47865;230;1484;32;4.452000
4786533;47865;230;266;33;0.452000
4786534;47865;230;267;34;0.310000
4786535;47865;230;292;35;0.571000
4786536;47865;230;268;36;0.205000
4786537;47865;230;269;37;0.954000
4786538;47865;230;270;38;0.416000
4786539;47865;230;271;39;0.505000
4786540;47865;230;272;40;0.361000
4786541;47865;230;273;41;0.243000
4786542;47865;230;274;42;0.385000
4786543;47865;230;49;43;0.439000
4786544;47865;230;50;44;0.869000
4786545;47865;230;51;45;1.087000
4786546;47865;230;52;46;0.452000
4786547;47865;230;53;47;0.522000
4786548;47865;230;54;48;0.573000
4786549;47865;230;55;49;0.720000
4786550;47865;230;1802;50;0.363000
4786551;47865;230;1804;51;0.411000
4786552;47865;230;1806;52;0.614000
4786553;47865;230;1810;53;0.203000
4786554;47865;230;1811;54;0.499000
4786555;47865;230;1813;55;1.194000
4786556;47865;230;1815;56;0.707000
4786557;47865;230;1818;57;0.395000
4786558;47865;230;1820;58;0.000000
4786601;47866;230;1820;1;2.792000
4786602;47866;230;1819;2;0.366000
4786603;47866;230;1817;3;0.366000
4786604;47866;230;1816;4;0.681000
4786605;47866;230;1814;5;1.166000
4786606;47866;230;1812;6;0.604000
4786607;47866;230;1809;7;0.429000
4786608;47866;230;1807;8;0.367000
4786609;47866;230;1805;9;0.441000
4786610;47866;230;1803;10;0.366000
4786611;47866;230;1801;11;0.583000
4786612;47866;230;24;12;0.720000
4786613;47866;230;25;13;0.301000
4786614;47866;230;26;14;0.464000
4786615;47866;230;27;15;1.186000
4786616;47866;230;28;16;0.745000
4786617;47866;230;29;17;0.440000
4786618;47866;230;30;18;0.510000
4786619;47866;230;226;19;0.224000
4786620;47866;230;227;20;0.372000
4786621;47866;230;228;21;0.565000
4786622;47866;230;229;22;0.555000
4786623;47866;230;230;23;0.438000
4786624;47866;230;231;24;0.683000
4786625;47866;230;232;25;0.350000
4786626;47866;230;291;26;0.304000
4786627;47866;230;233;27;0.477000
4786628;47866;230;234;28;5.284000
4786629;47866;230;1486;29;0.851000
4786630;47866;230;236;30;1.811000
4786631;47866;230;237;31;1.336000
4786632;47866;230;238;32;0.581000
4786633;47866;230;239;33;1.518000
4786634;47866;230;240;34;0.492000
4786635;47866;230;241;35;0.431000
4786636;47866;230;242;36;0.553000
4786637;47866;230;243;37;0.452000
4786638;47866;230;244;38;0.511000
4786639;47866;230;592;39;0.311000
4786640;47866;230;593;40;0.850000
4786641;47866;230;594;41;0.587000
4786642;47866;230;293;42;0.720000
4786643;47866;230;1123;43;1.179000
4786644;47866;230;1126;44;0.879000
4786645;47866;230;1572;45;0.349000
4786646;47866;230;1574;46;1.230000
4786647;47866;230;1576;47;0.665000
4786648;47866;230;1578;48;1.095000
4786649;47866;230;1580;49;2.202000
4786650;47866;230;1582;50;0.632000
4786651;47866;230;1584;51;1.038000
4786652;47866;230;1586;52;0.660000
4786653;47866;230;1588;53;0.453000
4786654;47866;230;1592;54;0.268000
4786655;47866;230;1594;55;0.514000
4786656;47866;230;1596;56;0.639000
4786657;47866;230;1597;57;0.264000
4786658;47866;230;1598;58;1.148000
4786659;47866;230;1599;59;0.000000
4796501;47965;227;143;1;0.509000
4796502;47965;227;42;2;0.679000
4796503;47965;227;43;3;0.692000
4796504;47965;227;36;4;0.511000
4796505;47965;227;45;5;0.829000
4796506;47965;227;46;6;0.991000
4796507;47965;227;47;7;1.127000
4796508;47965;227;79;8;0.570000
4796509;47965;227;48;9;0.772000
4796510;47965;227;49;10;0.439000
4796511;47965;227;50;11;0.869000
4796512;47965;227;51;12;1.087000
4796513;47965;227;52;13;0.452000
4796514;47965;227;53;14;0.522000
4796515;47965;227;54;15;0.573000
4796516;47965;227;55;16;0.720000
4796517;47965;227;1802;17;0.363000
4796518;47965;227;1804;18;0.411000
4796519;47965;227;1806;19;0.340000
4796520;47965;227;1808;20;0.274000
4796521;47965;227;1810;21;0.203000
4796522;47965;227;1811;22;0.499000
4796523;47965;227;1813;23;1.194000
4796524;47965;227;1815;24;0.707000
4796525;47965;227;1818;25;0.395000
4796526;47965;227;1820;26;0.296000
4796527;47965;227;1821;27;1.281000
4796528;47965;227;1824;28;0.745000
4796529;47965;227;1826;29;0.586000
4796530;47965;227;1828;30;0.630000
4796531;47965;227;1830;31;0.682000
4796532;47965;227;1791;32;0.524000
4796533;47965;227;694;33;7.529000
4796534;47965;227;1569;34;1.568000
4796535;47965;227;890;35;0.888000
4796536;47965;227;1558;36;0.647000
4796537;47965;227;1560;37;1.126000
4796538;47965;227;1562;38;0.833000
4796539;47965;227;1564;39;0.821000
4796540;47965;227;1566;40;1.118000
4796541;47965;227;1568;41;0.000000
4796601;47966;227;1568;1;1.139000
4796602;47966;227;1567;2;0.800000
4796603;47966;227;1565;3;0.801000
4796604;47966;227;1563;4;1.129000
4796605;47966;227;1561;5;0.690000
4796606;47966;227;1559;6;1.384000
4796607;47966;227;891;7;1.569000
4796608;47966;227;1570;8;7.334000
4796609;47966;227;695;9;0.477000
4796610;47966;227;1789;10;0.425000
4796611;47966;227;1790;11;0.672000
4796612;47966;227;1829;12;0.255000
4796613;47966;227;1827;13;0.435000
4796614;47966;227;1831;14;0.335000
4796615;47966;227;1825;15;0.742000
4796616;47966;227;1823;16;0.950000
4796617;47966;227;1822;17;0.336000
4796618;47966;227;1819;18;0.366000
4796619;47966;227;1817;19;0.366000
4796620;47966;227;1816;20;0.681000
4796621;47966;227;1814;21;1.166000
4796622;47966;227;1812;22;0.604000
4796623;47966;227;1809;23;0.429000
4796624;47966;227;1807;24;0.367000
4796625;47966;227;1805;25;0.441000
4796626;47966;227;1803;26;0.366000
4796627;47966;227;1801;27;0.583000
4796628;47966;227;24;28;0.720000
4796629;47966;227;25;29;0.301000
4796630;47966;227;26;30;0.464000
4796631;47966;227;27;31;1.186000
4796632;47966;227;28;32;0.745000
4796633;47966;227;29;33;0.440000
4796634;47966;227;30;34;0.776000
4796635;47966;227;31;35;0.536000
4796636;47966;227;32;36;1.109000
4796637;47966;227;33;37;0.873000
4796638;47966;227;1795;38;0.892000
4796639;47966;227;35;39;0.586000
4796640;47966;227;44;40;0.997000
4796641;47966;227;37;41;0.171000
4796642;47966;227;38;42;0.659000
4796643;47966;227;553;43;0.305000
4796644;47966;227;143;44;0.000000
4806501;48065;231;1603;1;0.706000
4806502;48065;231;273;2;0.243000
4806503;48065;231;274;3;0.385000
4806504;48065;231;49;4;0.439000
4806505;48065;231;50;5;0.869000
4806506;48065;231;51;6;1.087000
4806507;48065;231;52;7;0.452000
4806508;48065;231;53;8;0.522000
4806509;48065;231;54;9;0.573000
4806510;48065;231;55;10;0.720000
4806511;48065;231;1802;11;0.363000
4806512;48065;231;1804;12;0.411000
4806513;48065;231;1806;13;0.340000
4806514;48065;231;1808;14;0.274000
4806515;48065;231;1810;15;0.203000
4806516;48065;231;1811;16;0.499000
4806517;48065;231;1813;17;1.194000
4806518;48065;231;1815;18;0.707000
4806519;48065;231;1818;19;0.395000
4806520;48065;231;1820;20;0.296000
4806521;48065;231;1821;21;1.281000
4806522;48065;231;1824;22;0.745000
4806523;48065;231;1826;23;0.586000
4806524;48065;231;1828;24;0.630000
4806525;48065;231;1830;25;0.682000
4806526;48065;231;1791;26;0.524000
4806527;48065;231;694;27;7.529000
4806528;48065;231;1569;28;1.568000
4806529;48065;231;890;29;1.531000
4806530;48065;231;892;30;5.115000
4806531;48065;231;1041;31;4.394000
4806532;48065;231;931;32;1.602000
4806533;48065;231;1604;33;0.949000
4806534;48065;231;1606;34;1.012000
4806535;48065;231;1608;35;0.000000
4806601;48066;231;1608;1;1.028000
4806602;48066;231;1607;2;0.963000
4806603;48066;231;1605;3;1.423000
4806604;48066;231;932;4;4.374000
4806605;48066;231;1042;5;5.158000
4806606;48066;231;893;6;1.589000
4806607;48066;231;891;7;1.569000
4806608;48066;231;1570;8;7.334000
4806609;48066;231;695;9;0.477000
4806610;48066;231;1789;10;0.425000
4806611;48066;231;1790;11;0.672000
4806612;48066;231;1829;12;0.255000
4806613;48066;231;1827;13;0.435000
4806614;48066;231;1831;14;0.335000
4806615;48066;231;1825;15;0.742000
4806616;48066;231;1823;16;0.950000
4806617;48066;231;1822;17;0.336000
4806618;48066;231;1819;18;0.366000
4806619;48066;231;1817;19;0.366000
4806620;48066;231;1816;20;0.681000
4806621;48066;231;1814;21;1.166000
4806622;48066;231;1812;22;0.604000
4806623;48066;231;1809;23;0.429000
4806624;48066;231;1807;24;0.367000
4806625;48066;231;1805;25;0.441000
4806626;48066;231;1803;26;0.366000
4806627;48066;231;1801;27;0.583000
4806628;48066;231;24;28;0.720000
4806629;48066;231;25;29;0.301000
4806630;48066;231;26;30;0.464000
4806631;48066;231;27;31;1.186000
4806632;48066;231;28;32;0.745000
4806633;48066;231;29;33;0.440000
4806634;48066;231;30;34;0.601000
4806635;48066;231;1603;35;0.000000
4816501;48165;263;1125;1;0.476000
4816502;48165;263;688;2;0.410000
4816503;48165;263;686;3;0.394000
4816504;48165;263;149;4;0.436000
4816505;48165;263;150;5;0.579000
4816506;48165;263;152;6;0.459000
4816507;48165;263;154;7;0.344000
4816508;48165;263;156;8;0.541000
4816509;48165;263;158;9;0.600000
4816510;48165;263;160;10;0.741000
4816511;48165;263;215;11;0.421000
4816512;48165;263;217;12;0.315000
4816513;48165;263;202;13;0.815000
4816514;48165;263;657;14;0.501000
4816515;48165;263;571;15;0.377000
4816516;48165;263;573;16;0.376000
4816517;48165;263;575;17;0.392000
4816518;48165;263;758;18;0.516000
4816519;48165;263;970;19;0.000000
4816601;48166;263;970;1;0.590000
4816602;48166;263;654;2;0.346000
4816603;48166;263;576;3;0.391000
4816604;48166;263;574;4;0.353000
4816605;48166;263;655;5;0.535000
4816606;48166;263;225;6;0.497000
4816607;48166;263;203;7;0.304000
4816608;48166;263;472;8;0.178000
4816609;48166;263;218;9;0.731000
4816610;48166;263;162;10;0.481000
4816611;48166;263;161;11;0.665000
4816612;48166;263;159;12;0.376000
4816613;48166;263;157;13;0.441000
4816614;48166;263;155;14;0.490000
4816615;48166;263;153;15;0.562000
4816616;48166;263;151;16;0.462000
4816617;48166;263;175;17;0.319000
4816618;48166;263;685;18;0.507000
4816619;48166;263;727;19;0.405000
4816620;48166;263;1125;20;0.000000
4846501;48465;148;232;1;0.216000
4846502;48465;148;268;2;0.205000
4846503;48465;148;269;3;0.954000
4846504;48465;148;270;4;0.416000
4846505;48465;148;271;5;0.505000
4846506;48465;148;272;6;0.361000
4846507;48465;148;273;7;0.240000
4846508;48465;148;274;8;0.842000
4846509;48465;148;31;9;0.536000
4846510;48465;148;32;10;1.109000
4846511;48465;148;33;11;0.849000
4846512;48465;148;509;12;0.952000
4846513;48465;148;35;13;0.777000
4846514;48465;148;421;14;0.689000
4846515;48465;148;343;15;0.597000
4846516;48465;148;344;16;0.608000
4846517;48465;148;345;17;0.667000
4846518;48465;148;346;18;0.611000
4846519;48465;148;395;19;0.349000
4846520;48465;148;397;20;0.539000
4846521;48465;148;432;21;0.806000
4846522;48465;148;434;22;0.000000
4846601;48466;148;434;1;0.549000
4846602;48466;148;433;2;0.448000
4846603;48466;148;398;3;0.325000
4846604;48466;148;396;4;0.609000
4846605;48466;148;350;5;0.632000
4846606;48466;148;351;6;0.398000
4846607;48466;148;1400;7;0.277000
4846608;48466;148;352;8;0.809000
4846609;48466;148;423;9;0.472000
4846610;48466;148;435;10;0.240000
4846611;48466;148;1313;11;0.544000
4846612;48466;148;45;12;0.829000
4846613;48466;148;46;13;0.991000
4846614;48466;148;47;14;1.127000
4846615;48466;148;79;15;0.570000
4846616;48466;148;48;16;0.649000
4846617;48466;148;226;17;0.224000
4846618;48466;148;227;18;0.372000
4846619;48466;148;228;19;0.565000
4846620;48466;148;229;20;0.555000
4846621;48466;148;230;21;0.438000
4846622;48466;148;231;22;0.683000
4846623;48466;148;232;23;0.000000
4856501;48565;160;466;1;0.455000
4856502;48565;160;464;2;0.454000
4856503;48565;160;462;3;0.232000
4856504;48565;160;460;4;0.386000
4856505;48565;160;458;5;0.297000
4856506;48565;160;474;6;0.896000
4856507;48565;160;475;7;0.627000
4856508;48565;160;476;8;0.797000
4856509;48565;160;104;9;1.202000
4856510;48565;160;140;10;0.614000
4856511;48565;160;653;11;0.896000
4856512;48565;160;651;12;0.865000
4856513;48565;160;1150;13;0.353000
4856514;48565;160;1152;14;0.552000
4856515;48565;160;1154;15;0.639000
4856516;48565;160;554;16;0.294000
4856517;48565;160;330;17;0.332000
4856518;48565;160;331;18;0.334000
4856519;48565;160;1236;19;0.444000
4856520;48565;160;1238;20;0.563000
4856521;48565;160;1240;21;0.417000
4856522;48565;160;1242;22;1.649000
4856523;48565;160;1317;23;0.505000
4856524;48565;160;1372;24;0.673000
4856525;48565;160;421;25;0.689000
4856526;48565;160;343;26;0.597000
4856527;48565;160;344;27;0.608000
4856528;48565;160;345;28;0.667000
4856529;48565;160;346;29;0.680000
4856530;48565;160;779;30;0.313000
4856531;48565;160;781;31;0.558000
4856532;48565;160;783;32;0.320000
4856533;48565;160;1346;33;0.393000
4856534;48565;160;1361;34;0.736000
4856535;48565;160;1362;35;0.358000
4856536;48565;160;617;36;0.000000
4856601;48566;160;617;1;0.844000
4856602;48566;160;1360;2;0.356000
4856603;48566;160;1232;3;0.385000
4856604;48566;160;784;4;0.470000
4856605;48566;160;782;5;0.293000
4856606;48566;160;780;6;0.620000
4856607;48566;160;777;7;0.664000
4856608;48566;160;351;8;0.398000
4856609;48566;160;1400;9;0.277000
4856610;48566;160;352;10;0.809000
4856611;48566;160;423;11;0.472000
4856612;48566;160;435;12;0.240000
4856613;48566;160;1313;13;0.504000
4856614;48566;160;1373;14;0.504000
4856615;48566;160;1316;15;1.658000
4856616;48566;160;1243;16;0.435000
4856617;48566;160;1241;17;0.487000
4856618;48566;160;1239;18;0.383000
4856619;48566;160;1237;19;0.348000
4856620;48566;160;1235;20;0.347000
4856621;48566;160;365;21;0.471000
4856622;48566;160;555;22;0.553000
4856623;48566;160;1155;23;0.542000
4856624;48566;160;1153;24;0.340000
4856625;48566;160;1151;25;0.898000
4856626;48566;160;650;26;0.698000
4856627;48566;160;652;27;0.838000
4856628;48566;160;1371;28;1.094000
4856629;48566;160;93;29;0.825000
4856630;48566;160;454;30;0.643000
4856631;48566;160;455;31;0.779000
4856632;48566;160;456;32;0.231000
4856633;48566;160;457;33;0.351000
4856634;48566;160;459;34;0.231000
4856635;48566;160;461;35;0.419000
4856636;48566;160;463;36;0.526000
4856637;48566;160;470;37;0.123000
4856638;48566;160;466;38;0.000000
4896501;48965;75;615;1;0.153000
4896502;48965;75;887;2;0.605000
4896503;48965;75;233;3;6.609000
4896504;48965;75;236;4;4.675000
4896505;48965;75;604;5;3.159000
4896506;48965;75;888;6;9.818000
4896507;48965;75;968;7;8.075000
4896508;48965;75;987;8;0.726000
4896509;48965;75;989;9;1.004000
4896510;48965;75;990;10;1.239000
4896511;48965;75;991;11;2.250000
4896512;48965;75;992;12;0.000000
4896601;48966;75;992;1;2.251000
4896602;48966;75;996;2;1.238000
4896603;48966;75;995;3;1.003000
4896604;48966;75;994;4;0.727000
4896605;48966;75;993;5;8.181000
4896606;48966;75;969;6;9.810000
